spawn_id,entry,name,subname,map_id,zone_id,area_id,position_x,position_y,position_z,orientation,spawntimesecs,wander_distance,spawn_movement_type,spawn_npcflag,spawn_unit_flags,spawn_dynamicflags,minlevel,maxlevel,faction_template_id,template_npcflag,rank,creature_type,creature_family,type_flags,template_movement_type,template_unit_flags,flags_extra,ai_name,script_name,path_id,template_spawn_count
142107,32820,Wild Turkey,,0,12,59,-9056.23,-339.958,73.4526,1.3529,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142108,32820,Wild Turkey,,0,12,9,-8852.69,-373.834,70.594,2.33229,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142109,32820,Wild Turkey,,0,12,59,-9002.91,-297.798,71.1119,1.96551,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142110,32820,Wild Turkey,,0,12,59,-9099.05,-316.07,73.2522,4.72462,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142111,32820,Wild Turkey,,0,12,59,-9100.01,-318.048,73.2989,0.825899,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142112,32820,Wild Turkey,,0,12,59,-9098.24,-317.918,73.3343,2.3535,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142113,32820,Wild Turkey,,0,12,34,-8686.07,-108.569,89.1135,2.78625,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142114,32820,Wild Turkey,,0,12,34,-8666.96,-117.197,92.3837,3.99341,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142115,32820,Wild Turkey,,0,12,34,-8670.19,-121.659,92.0285,2.88129,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142116,32820,Wild Turkey,,0,12,34,-8669.95,-127.286,92.3917,2.34329,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142117,32820,Wild Turkey,,0,12,59,-9040.38,-303.146,74.3207,2.427,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142118,32820,Wild Turkey,,0,12,59,-9016.16,-310.595,73.9234,0.27187,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142119,32820,Wild Turkey,,0,12,59,-9064,-283.949,73.6745,3.43703,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142120,32820,Wild Turkey,,0,12,59,-9065.73,-284.406,73.7253,0.336275,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142121,32820,Wild Turkey,,0,12,9,-8950.56,-429.528,65.1177,2.42386,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142122,32820,Wild Turkey,,0,12,9,-8958.33,-432.896,64.651,1.27326,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142123,32820,Wild Turkey,,0,12,59,-9142.99,-340.123,72.6333,0.0818056,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142124,32820,Wild Turkey,,0,12,59,-9113.54,-339.171,73.3014,4.93007,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142125,32820,Wild Turkey,,0,12,9,-8768.27,-178.215,83.3675,2.51811,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142126,32820,Wild Turkey,,0,12,9,-8775.73,-181.91,82.5802,3.23282,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142127,32820,Wild Turkey,,0,12,9,-8770.16,-164.681,82.478,0.248304,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142128,32820,Wild Turkey,,0,12,9,-8756.49,-174.042,84.9656,3.31921,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142129,32820,Wild Turkey,,0,12,9,-8781.03,-131.108,82.3968,0.897357,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142130,32820,Wild Turkey,,0,12,9,-8785.22,-107.864,83.2028,0.123741,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142131,32820,Wild Turkey,,0,12,9,-8776.25,-110.324,83.546,3.32031,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142132,32820,Wild Turkey,,0,12,34,-8617.63,-139.172,87.0543,4.94263,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142133,32820,Wild Turkey,,0,12,34,-8597.56,-168.066,86.7534,3.37969,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142134,32820,Wild Turkey,,0,12,34,-8613.21,-165.797,85.7466,2.33118,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142135,32820,Wild Turkey,,0,12,34,-8633.86,-149.127,86.0851,2.02487,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142136,32820,Wild Turkey,,0,12,34,-8631.62,-143.587,86.3522,3.1205,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142137,32820,Wild Turkey,,0,12,34,-8647.69,-133.363,87.7432,2.11912,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142138,32820,Wild Turkey,,0,12,34,-8656.88,-124.537,90.8129,3.17155,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142139,32820,Wild Turkey,,0,12,34,-8557.35,-209.402,84.2385,3.1912,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142155,32820,Wild Turkey,,0,12,12,-9327.92,185.507,62.7096,4.07265,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142181,32820,Wild Turkey,,0,12,12,-9116.52,314.55,93.0822,4.65069,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142182,32820,Wild Turkey,,0,12,12,-9115.78,325.128,93.2047,4.70174,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142183,32820,Wild Turkey,,0,12,12,-9114.1,336.911,93.4026,4.61927,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142184,32820,Wild Turkey,,0,12,12,-9113.13,348.931,93.5571,4.53288,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142185,32820,Wild Turkey,,0,12,12,-9110.13,345.405,93.4552,3.04455,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142186,32820,Wild Turkey,,0,12,12,-9111.31,333.146,93.2693,3.15058,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142187,32820,Wild Turkey,,0,12,12,-9111.83,320.705,93.1879,2.86784,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142188,32820,Wild Turkey,,0,12,12,-9113.34,310.046,93.2807,2.96208,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142189,32820,Wild Turkey,,0,12,12,-9114.8,307.034,93.4531,2.28664,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142190,32820,Wild Turkey,,0,12,12,-9119.35,307.993,93.1764,0.637305,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142191,32820,Wild Turkey,,0,12,12,-9114.01,317.994,93.1465,2.10207,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142192,32820,Wild Turkey,,0,12,12,-9118.64,318.192,93.207,0.484153,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142193,32820,Wild Turkey,,0,12,12,-9112.75,329.259,93.1734,2.12564,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142194,32820,Wild Turkey,,0,12,12,-9116.74,329.417,93.1118,0.923976,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142195,32820,Wild Turkey,,0,12,12,-9112.46,341.845,93.5009,1.93714,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142196,32820,Wild Turkey,,0,12,12,-9116.35,342.758,93.8079,0.637305,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142197,32820,Wild Turkey,,0,12,12,-9118.91,350.746,93.735,2.14134,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142198,32820,Wild Turkey,,0,12,12,-9118.18,359.164,93.2702,1.90179,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142199,32820,Wild Turkey,,0,12,12,-9111.63,353.697,93.4015,2.40837,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142200,32820,Wild Turkey,,0,12,12,-9127.56,351.404,94.2329,2.13741,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142201,32820,Wild Turkey,,0,12,12,-9110.83,366.354,94.0632,2.67934,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
142202,32820,Wild Turkey,,0,12,12,-9125.02,352.824,94.2342,2.1217,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
146006,97,Riverpaw Runt,NULL,0,12,60,-10106.6,690.702,32.0811,3.9619,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146007,97,Riverpaw Runt,NULL,0,12,60,-10071.4,629.019,39.4488,6.12611,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146008,97,Riverpaw Runt,NULL,0,12,60,-10062.3,630.716,39.4488,2.68781,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146009,97,Riverpaw Runt,NULL,0,12,60,-10005.1,662.883,35.8841,5.49779,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146010,97,Riverpaw Runt,NULL,0,12,63,-9993.25,450.326,35.445,1.5708,300,12,1,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146011,97,Riverpaw Runt,NULL,0,12,63,-9992.74,475.973,33.2832,2.12735,300,12,1,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146012,97,Riverpaw Runt,NULL,0,12,60,-9949.58,621.918,37.2901,5.06145,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146014,97,Riverpaw Runt,NULL,0,12,60,-9933.22,573.856,36.9937,1.76278,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146015,97,Riverpaw Runt,NULL,0,12,63,-9858.83,466.944,36.6467,5.14095,300,12,1,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146016,97,Riverpaw Runt,NULL,0,12,63,-9805.41,447.815,36.2796,0.596688,300,12,1,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146017,97,Riverpaw Runt,NULL,0,12,86,-9012.07,-820.368,70.0228,2.92954,300,12,1,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146018,97,Riverpaw Runt,NULL,0,12,86,-9011.45,-862.334,69.3996,4.8459,300,5,1,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146019,97,Riverpaw Runt,NULL,0,12,86,-8989.19,-837.573,69.6341,0.837758,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146020,97,Riverpaw Runt,NULL,0,12,86,-8879.83,-766.896,68.7156,4.17134,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146021,97,Riverpaw Runt,NULL,0,12,86,-8873.52,-776.396,69.3139,3.1765,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146022,97,Riverpaw Runt,NULL,0,12,86,-8859.71,-758.547,70.0009,3.33401,300,5,1,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146023,97,Riverpaw Runt,NULL,0,12,86,-8859.67,-824.284,71.8228,5.84685,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146024,97,Riverpaw Runt,NULL,0,12,86,-8853.26,-915.692,75.9359,2.48637,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146025,97,Riverpaw Runt,NULL,0,12,86,-8850.37,-852.255,73.8687,6.14632,300,12,1,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146026,97,Riverpaw Runt,NULL,0,12,86,-8844.43,-779.643,70.7615,4.87574,300,12,1,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146027,97,Riverpaw Runt,NULL,0,12,86,-8827.74,-867.454,74.5929,3.22886,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146028,97,Riverpaw Runt,NULL,0,12,86,-8822.01,-843.483,74.549,1.73457,300,0,0,0,0,0,8,9,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,22
146029,478,Riverpaw Outrunner,NULL,0,12,60,-10171.3,657.643,25.5953,2.97291,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146030,478,Riverpaw Outrunner,NULL,0,12,60,-10161.9,686.16,25.3876,6.12481,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146031,478,Riverpaw Outrunner,NULL,0,12,60,-10155.1,621.643,26.893,2.19791,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146032,478,Riverpaw Outrunner,NULL,0,12,60,-10154.8,576.125,24.5087,1.31208,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146033,478,Riverpaw Outrunner,NULL,0,12,60,-10125.3,723.145,28.8866,3.85628,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146034,478,Riverpaw Outrunner,NULL,0,12,60,-10116.1,586.227,34.879,2.10972,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146035,478,Riverpaw Outrunner,NULL,0,12,60,-10090.2,539.786,26.6516,3.97096,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146036,478,Riverpaw Outrunner,NULL,0,12,60,-10089.1,674.465,35.5383,3.34014,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146037,478,Riverpaw Outrunner,NULL,0,12,60,-10088,612.85,39.6128,1.29869,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146038,478,Riverpaw Outrunner,NULL,0,12,60,-10053.9,601.9,39.2997,1.28177,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146039,478,Riverpaw Outrunner,NULL,0,12,60,-10053.8,709.997,29.6612,4.1884,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146040,478,Riverpaw Outrunner,NULL,0,12,60,-10048.9,650.149,38.406,0,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146041,478,Riverpaw Outrunner,NULL,0,12,60,-10038.5,555.397,34.3877,0.572046,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146042,478,Riverpaw Outrunner,NULL,0,12,60,-10018,619.094,39.8209,2.45072,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146043,478,Riverpaw Outrunner,NULL,0,12,60,-10015.8,702.127,28.559,2.88193,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146044,478,Riverpaw Outrunner,NULL,0,12,60,-10002.5,574.887,38.5237,1.35484,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146045,478,Riverpaw Outrunner,NULL,0,12,60,-10002,657.114,36.4221,1.81514,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146046,478,Riverpaw Outrunner,NULL,0,12,60,-9988.08,624.739,38.3851,2.27835,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146047,478,Riverpaw Outrunner,NULL,0,12,60,-9983.9,575.295,37.8459,5.39307,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146048,478,Riverpaw Outrunner,NULL,0,12,60,-9982.17,651.196,36.5281,0,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146049,478,Riverpaw Outrunner,NULL,0,12,60,-9981.51,562.627,37.8459,1.27409,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146050,478,Riverpaw Outrunner,NULL,0,12,60,-9978.25,687.01,31.3371,1.15257,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146051,478,Riverpaw Outrunner,NULL,0,12,60,-9975.6,711.298,23.8464,1.08095,300,5,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146052,478,Riverpaw Outrunner,NULL,0,12,60,-9958.09,591.139,39.1116,5.98158,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146053,478,Riverpaw Outrunner,NULL,0,12,60,-9952.84,553.063,39.0056,1.39874,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146054,478,Riverpaw Outrunner,NULL,0,12,60,-9950.33,652.819,34.2774,3.11959,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146056,478,Riverpaw Outrunner,NULL,0,12,60,-9945.14,617.188,37.3032,2.77507,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146057,478,Riverpaw Outrunner,NULL,0,12,60,-9944.96,654.705,34.0274,0.220512,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146058,478,Riverpaw Outrunner,NULL,0,12,60,-9918.73,597.349,39.467,4.33653,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146059,478,Riverpaw Outrunner,NULL,0,12,60,-9917.79,639.794,36.374,2.00747,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146060,478,Riverpaw Outrunner,NULL,0,12,60,-9884.61,568.663,37.3778,0,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146061,478,Riverpaw Outrunner,NULL,0,12,60,-9874.12,621.209,40.7783,4.86919,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146062,478,Riverpaw Outrunner,NULL,0,12,60,-9823.25,618.109,41.8551,5.00569,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146063,478,Riverpaw Outrunner,NULL,0,12,60,-9819.05,570.451,39.1261,6.1103,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146064,478,Riverpaw Outrunner,NULL,0,12,60,-9775.32,576.374,37.472,5.59802,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146065,478,Riverpaw Outrunner,NULL,0,12,86,-9201.66,-848.629,69.3648,3.63659,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146066,478,Riverpaw Outrunner,NULL,0,12,86,-9110.69,-827.081,70.4537,5.73898,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146067,478,Riverpaw Outrunner,NULL,0,12,86,-9067.69,-832.68,69.7192,0.234783,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146068,478,Riverpaw Outrunner,NULL,0,12,86,-8995.78,-819.915,69.5344,4.92811,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146069,478,Riverpaw Outrunner,NULL,0,12,86,-8986.84,-854.091,69.2235,0.84752,300,5,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146070,478,Riverpaw Outrunner,NULL,0,12,86,-8984.14,-828.167,70.2784,5.60251,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146071,478,Riverpaw Outrunner,NULL,0,12,86,-8979.83,-818.941,70.4679,4.4855,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146072,478,Riverpaw Outrunner,NULL,0,12,86,-8978.88,-838.899,69.9902,1.91986,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146073,478,Riverpaw Outrunner,NULL,0,12,86,-8955.11,-787.825,69.2727,1.02234,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146074,478,Riverpaw Outrunner,NULL,0,12,86,-8939.46,-847.518,69.0079,5.001,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146075,478,Riverpaw Outrunner,NULL,0,12,86,-8912.38,-817.059,69.677,5.837,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146076,478,Riverpaw Outrunner,NULL,0,12,86,-8909.41,-750.509,70.2106,5.56963,300,5,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146077,478,Riverpaw Outrunner,NULL,0,12,86,-8896.52,-779.203,69.3756,3.61668,300,5,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146078,478,Riverpaw Outrunner,NULL,0,12,86,-8895.92,-769.232,69.5663,5.63741,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146079,478,Riverpaw Outrunner,NULL,0,12,86,-8889.19,-756.714,69.4565,2.96897,300,5,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146080,478,Riverpaw Outrunner,NULL,0,12,86,-8887.32,-778.651,69.7129,0.855211,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146081,478,Riverpaw Outrunner,NULL,0,12,86,-8885.39,-850.496,73.1605,4.15975,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146082,478,Riverpaw Outrunner,NULL,0,12,86,-8879.78,-787.847,69.9898,3.95296,300,5,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146083,478,Riverpaw Outrunner,NULL,0,12,86,-8873.47,-824.288,72.3513,3.36105,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146084,478,Riverpaw Outrunner,NULL,0,12,86,-8851.85,-827.879,72.9202,1.93731,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146085,478,Riverpaw Outrunner,NULL,0,12,86,-8847.86,-811.561,70.7121,4.20624,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146086,478,Riverpaw Outrunner,NULL,0,12,86,-8845.6,-879.69,74.6826,0.614353,300,5,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146087,478,Riverpaw Outrunner,NULL,0,12,86,-8841.8,-867.744,75.9984,5.70723,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146088,478,Riverpaw Outrunner,NULL,0,12,86,-8840.24,-987.352,74.3269,1.24984,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146089,478,Riverpaw Outrunner,NULL,0,12,86,-8840.05,-855.448,74.9915,3.05751,300,5,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146090,478,Riverpaw Outrunner,NULL,0,12,86,-8838.91,-1113.08,74.4832,4.60775,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146091,478,Riverpaw Outrunner,NULL,0,12,86,-8835.16,-831.09,73.8839,5.50328,300,12,1,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146092,478,Riverpaw Outrunner,NULL,0,12,86,-8834.45,-880.661,74.4284,2.02458,300,0,0,0,0,0,9,10,20,0,0,7,0,0,1,0,0,SmartAI,,NULL,63
146093,525,Mangy Wolf,NULL,0,12,60,-9722.19,778.493,31.8611,3.27976,300,12,1,0,0,0,5,6,38,0,0,1,1,1,1,0,0,,,NULL,84
146094,525,Mangy Wolf,NULL,0,12,12,-9720.72,408.629,40.9283,4.98543,300,12,1,0,0,0,5,6,38,0,0,1,1,1,1,0,0,,,NULL,84
146095,525,Mangy Wolf,NULL,0,12,120,-9716.01,712.047,30.1218,5.60144,300,5,1,0,0,0,5,6,38,0,0,1,1,1,1,0,0,,,NULL,84
146096,525,Mangy Wolf,NULL,0,12,120,-9696.25,745.478,31.1605,3.93322,300,0,2,0,0,0,5,6,38,0,0,1,1,1,1,0,0,,,11687680,84
146097,525,Mangy Wolf,NULL,0,12,12,-9695.96,419.14,39.5034,1.7938,300,12,1,0,0,0,5,6,38,0,0,1,1,1,1,0,0,,,NULL,84
146098,525,Mangy Wolf,NULL,0,12,12,-9695.31,388.284,41.6394,0.806161,300,12,1,0,0,0,5,6,38,0,0,1,1,1,1,0,0,,,NULL,84
146099,525,Mangy Wolf,NULL,0,12,120,-9693.31,756.665,31.3648,2.86772,300,12,1,0,0,0,5,6,38,0,0,1,1,1,1,0,0,,,NULL,84
146100,525,Mangy Wolf,NULL,0,12,12,-9683.68,333.528,45.5257,2.10886,300,12,1,0,0,0,5,6,38,0,0,1,1,1,1,0,0,,,NULL,84
146101,525,Mangy Wolf,NULL,0,12,12,-9677.35,373.745,42.8834,5.62595,300,12,1,0,0,0,5,6,38,0,0,1,1,1,1,0,0,,,NULL,84
