"position_x;""position_y"";""position_z"";""orientation"";""map"";""name""",,,
"3793,25;""2368","84"";""491","346"";""0"";""1220"";""Nastrondir""",
"815,491;""2760","98"";""208","522"";""0"";""1220"";""EasternSuramar""",
"379,929;""4364","24"";""122","849"";""0"";""1220"";""WesternSuramar""",
"15574,2;""-16164","2"";""47"";""0"";""451"";""CarlTestb""",,
"15574,2;""-16164","2"";""47"";""0"";""451"";""CarlTestc""",,
"15574,2;""-16164","2"";""47"";""0"";""451"";""CarlTestd""",,
"-1704,44;""6472","99"";""264","049"";""0"";""1220"";""IsleoftheWatchers""",
"-88,4323;""8214","32"";""355","522"";""0"";""1220"";""Faronaar""",
"4411,15;""7164","21"";""350","001"";""0"";""1220"";""TheDreamgrove""",
"4632,03;""5320","96"";""852","012"";""0"";""1220"";""TrueshotLodge""",
"-813,533;""4274","87"";""746","262"";""0"";""1220"";""Dalaran""",
"3769,18;""3682","9"";""1027","95"";""0"";""1220"";""EasternHighmountain""",
"4764,52;""-186","997"";""16","9514"";""0"";""1220"";""ShieldsRestStormheim""",
"-545,191;""3001","78"";""40","2039"";""0"";""1220"";""VengeancePointBrokenShore""",
"3835,61;""2016","12"";""244","063"";""0"";""1220"";""StormtornFoothillsStormheim""",
"1615,52;""4757","86"";""138","371"";""0"";""1220"";""MeredilSuramar""",
"554,042;""5628","88"";""79","8677"";""0"";""1220"";""FelblazeIngressAzsuna""",
"-1804,72;""6417","63"";""177","986"";""0"";""1220"";""WatchersAerieAzsuna""",
"-228,438;""7733","7"";""139","189"";""0"";""1220"";""IllidariPerchAzsuna""",
"-1437,43;""1162","24"";""275","346"";""0"";""1220"";""AcherusTheEbonHold""",
"1797,35;""1816","7"";""298","396"";""0"";""1220"";""HafrFjallStormheim""",
"6467,23;""4728","46"";""13","1962"";""0"";""1220"";""QuestPath5598NesingwaryHighmountainShipwreckCoveHighmountain[Unlearned]""",
"41,7157;""-0","426141"";""40","0882"";""0"";""1560"";""Boost20AllianceLeavePoint""",
"-1437,48;""1162","01"";""275","249"";""0"";""1220"";""QuestPath591170DalaranAcherus""",
"-835,455;""4276","97"";""746","253"";""0"";""1220"";""QuestPath591270AcherusDalaran""",
"-3362,32;""4823","01"";""17","5537"";""0"";""1220"";""EyeofAzsharaAzsuna""",
"4074,3;""7238","71"";""51","4333"";""0"";""1220"";""QuestPath5925QuestPath565470ArtifactsDruidFeralQ42428AshamanesFallDreamgroveLWB""",
"-857,711;""3615","49"";""2","89756"";""0"";""1220"";""QuestPath596270ArtifactsDeathKnightBloodFromDalarantoBrokenShorePortalTaxiVersionLWB""",
"-842,878;""4274","06"";""746","261"";""0"";""1220"";""QuestPath596370ArtifactsDeathKnightBloodFromBrokenShoretoDalaranTaxiLWB""",
"-846,844;""3578","75"";""0","99172"";""0"";""1220"";""QuestPath562670ArtifactsPriestHolyDalarantoBrokenShorePortalLWB""",
"-819,625;""4307","8"";""745","724"";""0"";""1220"";""QuestPath562770ArtifactsPriestHolyQuestNPCBrokenShoreFlyBackLWB""",
"1893,3;""3092","55"";""221","234"";""0"";""1220"";""CrimsonThicketSuramar""",
"2268,8;""5241","59"";""113","112"";""0"";""1220"";""IrongroveRetreatSuramar""",
"2523,94;""8174","86"";""12","4126"";""0"";""1220"";""GloamingReefValsharah""",
"3138,49;""7474","39"";""209","296"";""0"";""1220"";""QuestPath600472AssaultValsharahBlackRookBaseCamptoRampartsLWB""",
"3248,01;""7370","98"";""292","173"";""0"";""1220"";""QuestPath600572LegionInvasionValsharah03TaxitoTopLWB""",
"3115,69;""7181","59"";""90","397"";""0"";""1220"";""QuestPath600971SuramarBlackRookHold""",
"1531,08;""1251","35"";""70","7865"";""0"";""1519"";""QuestPath603072FelHammer72Mardum""",
"1659,15;""1416","68"";""244","263"";""0"";""1519"";""TheFelHammerBrokenShore""",
"-834,573;""4266","48"";""746","252"";""0"";""1220"";""QuestPath603870DeathKnightNoMansLandTaxiRouteLWB""",
"2958,96;""7491","2"";""45","4834"";""0"";""1220"";""QuestPath6048QuestPath600572LegionInvasionValsharah03TaxitoBottomLWB""",
"4649,94;""5273","16"";""840","69"";""0"";""1220"";""QuestPath605272OHCHunterTrueshotLodgeBrokenShoreTeleportJAP""",
"3118,96;""7131","03"";""134","327"";""0"";""1220"";""QuestPath606572AssaultValsharahBlackRookToptoFinalTerrace""",
"3110,14;""7130","64"";""134","327"";""0"";""1220"";""QuestPath606772AssaultValsharahBlackRookBaseCamptoFinalTerrace""",
"-734,651;""3068","24"";""-41","698"";""0"";""1220"";""QuestPath606872AcherusTheEbonHoldIllidariCampBrokenShore""",
"-1229,02;""2195","18"";""0","984899"";""0"";""1220"";""QuestPath607272OrderHallRogueCh5TempToBSJLW""",
"985,819;""1711","89"";""517","2"";""-75","9"";""1669"";""KrokulHovelKrokuun"""
"1929,17;""2047","36"";""465","924"";""0"";""1220"";""QuestPath6084AcherusTheEbonHoldThorimsPeakStormheim""",
"1008,45;""1727","83"";""528","781"";""0"";""1669"";""TEMPAREA1Argus""",
"1637,16;""2054","71"";""450","584"";""0"";""1669"";""TEMPAREA2Argus""",
"-1647,68;""3178","64"";""135","931"";""0"";""1220"";""DeliverancePointBrokenShore""",
"-1225,51;""2195","23"";""0","980001"";""0"";""1220"";""AalgenPointBrokenShore""",
"501,3;""1470","3"";""765","8"";""24"";""1669"";""VindicaarKrokuun""",
"4995,27;""9823","6"";""-79","2193"";""0"";""1669"";""QuestPath617573ArgusIsle2AlleriaArcAlleriaShadowBallTaxiJAK""",
"793,236;""1400","74"";""19","5826"";""0"";""1642"";""ZuljanNazmir""",
"2025,87;""1336","53"";""16","5876"";""0"";""1642"";""ZobalRuinsNazmir""",
"2007,54;""-79","6424"";""2","16842"";""0"";""1642"";""GloomHollowNazmir""",
"2596,88;""-848","688"";""1","98369"";""0"";""1642"";""ForlornRuinsNazmir""",
"-1950,78;""744","28"";""53","7854"";""0"";""1642"";""PortofZandalarZuldazar""",
"-1035,98;""756","6"";""437","74"";""0"";""1642"";""TheGreatSeal""",
"2214,6;""1585","02"";""30","0126"";""0"";""1642"";""QuestPath623380NazmirQ47250TaxitoJebwatharuinsLWB""",
"794,613;""1403","2"";""19","5826"";""0"";""1642"";""QuestPath623480NazmirQ42750FlightfromJebwathaZuljanLWB""",
"-3146,07;""-2287","58"";""92","6395"";""0"";""0"";""QuestPath623780WarfrontsBarrensIntroQuestTaxifromTheramoretoFortTriumph""",
"382,024;""104","043"";""240","066"";""0"";""1642"";""NesingwarysGamelandZuldazar""",
"-1046,32;""19","1736"";""281","203"";""0"";""1642"";""WarbeastKraalZuldazar""",
"1081,13;""2275","75"";""409"";""76","7"";""1669"";""ShatteredFieldsKrokuun""",
"-2692,84;""1915","12"";""39","053"";""0"";""1642"";""XibalaZuldazar""",
"512,45;""-835","219"";""26","4916"";""0"";""1642"";""ZebahariZuldazar""",
"1437,48;""1444","27"";""491","8"";""16","2"";""1669"";""DestinyPointKrokuun"""
"4728,6;""9862","46"";""64","2907"";""13","8"";""1669"";""VindicaarMacAree"""
"5764,89;""9493","78"";""-66","7"";""50","6"";""1669"";""ConservatoryoftheArcaneMacAree"""
"5546,06;""10563"";""7","95"";""55","6"";""1669"";""ShadowguardIncursionMacAree""",
"4983,3;""9823","47"";""-78","7"";""1","1"";""1669"";""TriumviratesEndMacAree"""
"2014,55;""-86","2552"";""0","127927"";""0"";""1642"";""QuestPath630980NazmirQ47631FlightfromZuljanGloomHollowLWB""",
"2006,34;""-81","2917"";""2","04242"";""0"";""1642"";""QuestPath631080NazmirQ47602FlightoutofSunderedSpanLWB""",
"359,28;""1403","35"";""770"";""0"";""1669"";""[Hidden]ArgusGroundPointsHubGroundTPouttohereTPtoVindicaarfromhere""",,
"348,875;""1397","63"";""770"";""0"";""1669"";""[Hidden]ArgusVindicaarGroundHubVindicaarTPouttohereTPtogroundfromhere""",,
"338,658;""1392","52"";""770"";""0"";""1669"";""[Hidden]ArgusVindicaarNoLoadHubVindicaarNoLoadtransitiongoesthroughhere""",,
"-2934,8;""8798","43"";""-231","5"";""5","12497"";""1669"";""HopesLandingAntoranWastes"""
"6307,33;""10116","5"";""-16"";""-116","8"";""1669"";""ProphetsReflectionMacAree""",
"-3516,09;""8809","34"";""-180","6"";""24","6"";""1669"";""LightsPurchaseAntoranWastes"""
"-2367,06;""8878","93"";""-139","9"";""60","2"";""1669"";""TheVeiledDenAntoranWastes"""
"-2636,08;""8699","91"";""-70","82"";""104","7"";""1669"";""VindicaarAntoranWastes"""
"5417,01;""10013","3"";""-81","4"";""90","8"";""1669"";""CityCenterMacAree"""
"-2022,55;""1629","16"";""52","5829"";""0"";""1642"";""WarportRastariZuldazar""",
"-2652,84;""2272","02"";""13","7916"";""0"";""1642"";""XibalaZuldazar""",
"1858,43;""1549","34"";""20","9706"";""0"";""1642"";""QuestPath643780NazmirQ49082FlightoutofHireeksLairLWB""",
"-2397,44;""4402","78"";""42","519"";""0"";""451"";""QuestPath644073QATESTHOTFIXTask110012TaxiPathNodeRRB""",
"-9180,3;""313","351"";""87","063"";""0"";""0"";""QuestPath644373QATESTHOTFIXTask110012TaxiPathNode2RRB""",
"-1786,51;""-729","382"";""61","8795"";""0"";""1643"";""FreeholdTiragardeSound""",
"-1132,62;""1499","7"";""420","254"";""0"";""1642"";""TempleoftheProphetZuldazar""",
"-66,316;""2141","24"";""46","5577"";""0"";""1643"";""FallhavenDrustvar""",
"-296,983;""1227","53"";""5","66252"";""0"";""1643"";""HangmansPointDrustvar""",
"-1045,73;""1277","66"";""7","27366"";""0"";""1643"";""FletchersHollowDrustvar""",
"350,885;""1710","33"";""10","0301"";""0"";""1643"";""BarbthornRidgeDrustvar""",
"-169,583;""95","809"";""7","32229"";""0"";""1643"";""QuestPath6474FreeholdTiragardeSoundSouthwindFerryDockTiragardeSound""",
"-730,976;""706","566"";""64","1054"";""0"";""1643"";""VigilHillTiragardeSound""",
"174,297;""1414","25"";""180","238"";""0"";""1642"";""xxOLDZuldazarNazmirOutskirts""",
"-104,023;""1502","48"";""398","531"";""0"";""1642"";""GardenoftheLoaZuldazar""",
"-639,649;""1806","09"";""664","166"";""0"";""1642"";""AtalDazarZuldazar""",
"790,837;""1861","54"";""-0","23193"";""0"";""1643"";""AnglepointWharfTiragardeSound""",
"-318,505;""980","137"";""1","07104"";""0"";""1643"";""OldDrustRoadTiragardeSound""",
"801,135;""252","167"";""0","102355"";""0"";""1643"";""FirebreakerExpeditionTiragardeSound""",
"-145,057;""41","0417"";""-0","050293"";""0"";""1643"";""SouthwindStationTiragardeSound""",
"-135,637;""1764","27"";""-0","295364"";""0"";""1643"";""FallhavenDrustvar""",
"-928,123;""1325","54"";""0","999804"";""0"";""1643"";""FletchersHollowDrustvar""",
"-6420,62;""178","769"";""8","61994"";""0"";""1817"";""StaghelmPointSilithus""",
"-7250,48;""330","583"";""23","1682"";""0"";""1817"";""SouthwindVillageSilithus""",
"1167,57;""24","0694"";""15","3931"";""0"";""1643"";""HatherfordTiragardeSound""",
"-624,588;""715","305"";""234","49"";""0"";""1642"";""TheSliverZuldazar""",
"1641,34;""385","852"";""87","8818"";""0"";""1643"";""WolfsDenTiragardeSound""",
"-1035,98;""756","6"";""437","74"";""0"";""1642"";""HarborZuldazar""",
"-961,767;""-1064","69"";""25","5723"";""0"";""1642"";""AtalGralZuldazar""",
"-254,582;""-362","444"";""116","102"";""0"";""1643"";""TimberfellOutpostTiragardeSound""",
"-961,767;""-1064","69"";""25","5723"";""0"";""1642"";""DreadpearlZuldazar""",
"-1078,12;""846","026"";""482","786"";""0"";""1642"";""ThroneRoomZuldazar""",
"-93,7378;""-633","323"";""5","98347"";""0"";""1643"";""BridgeportTiragardeSound""",
"-2303,23;""-252","868"";""1","46764"";""0"";""1642"";""SeekersOutpostZuldazar""",
"-959,608;""-1058","67"";""25","766"";""0"";""1642"";""AtalGralZuldazar""",
"-1688,04;""-1420","53"";""35","0226"";""0"";""1643"";""CastawayPointTiragardeSound""",
"2079,33;""176","215"";""4","74212"";""0"";""1642"";""FortVictoryNazmir""",
"-921,962;""-696","552"";""115","573"";""0"";""1643"";""KenningsLodgeTiragardeSound""",
"1310,31;""1647","5"";""40","7599"";""0"";""1642"";""GrimwattsCrashNazmir""",
"1153,03;""-470","301"";""31","2922"";""0"";""1643"";""TradewindsMarketTiragardeSound""",
"889,002;""1064","59"";""62","1246"";""0"";""1643"";""NorwingtonEstateTiragardeSound""",
"3346,84;""-376","002"";""18","544"";""0"";""1643"";""TidecrossStormsongValley""",
"2495,52;""-44","3681"";""55","2319"";""0"";""1643"";""BrennadamStormsongValley""",
"1080,95;""2347","85"";""3","316"";""0"";""1643"";""OutriggerPostTiragardeSound""",
"2700,28;""-547","566"";""5","33415"";""0"";""1643"";""MildenhallMeaderyStormsongValley""",
"3752,62;""1068","6"";""6","9497"";""0"";""1643"";""SeekersVistaStormsongValley""",
"2126,5;""349","991"";""127","709"";""0"";""1643"";""HillcrestPastureStormsongValley""",
"2636,49;""1138","15"";""97","6796"";""0"";""1643"";""StonetuskWatchStormsongValley""",
"3298,98;""262","875"";""82","7072"";""0"";""1643"";""DiretuskHollowStormsongValley""",
"2737,39;""-966","679"";""84","2439"";""0"";""1643"";""IronmaulOverlookStormsongValley""",
"3889,08;""423","149"";""130","457"";""0"";""1643"";""WarfangHoldStormsongValley""",
"4252,02;""-1080","82"";""178","713"";""0"";""1643"";""ShrineoftheStormStormsongValley""",
"-80,0451;""-2648","35"";""1","83972"";""0"";""1643"";""TolDagorTiragardeSound""",
"2991,09;""914","745"";""14","5817"";""0"";""1643"";""DeadwashStormsongValley""",
"2508,09;""458","84"";""66","4004"";""0"";""1643"";""TheAmberWavesStormsongValley""",
"1174,62;""1838","38"";""124","474"";""0"";""1643"";""RoughneckCampTiragardeSound""",
"125,776;""-548","875"";""4","96836"";""0"";""1643"";""EastpointStationTiragardeSound""",
"124,189;""-498","453"";""-0","211062"";""0"";""1643"";""EastpointStationTiragardeSound""",
"1038,64;""-586","502"";""-0","213144"";""0"";""1643"";""TradewindsMarketTiragardeSound""",
"-742,609;""3115","29"";""328","467"";""0"";""1643"";""AromsStandDrustvar""",
"100,128;""3478","34"";""197","006"";""0"";""1643"";""WatchmansRiseDrustvar""",
"-1501,97;""3755","73"";""5","86357"";""0"";""1643"";""FalconhurstDrustvar""",
"631,979;""3829","44"";""101","733"";""0"";""1643"";""WhitegroveChapelDrustvar""",
"2778,29;""4186","96"";""9","86785"";""0"";""1642"";""ShatterstoneHarborVoldun""",
"2740,18;""3469","9"";""66","1102"";""0"";""1642"";""VorriksSanctumVoldun""",
"2623,35;""3038","17"";""82","4278"";""0"";""1642"";""VulturesNestVoldun""",
"528,712;""3983","06"";""2","27378"";""0"";""1642"";""DeadwoodCoveVoldun""",
"-1077,06;""852","833"";""482","786"";""0"";""1642"";""QuestPath6698HordeEmbassyZuldazarThroneRoomZuldazar""",
"2095,05;""2808","83"";""56","2425"";""0"";""1642"";""VulperaHideawayVoldun""",
"284,264;""3029","71"";""189","058"";""0"";""1642"";""TempleofAkundaVoldun""",
"2048,03;""4806","86"";""73","2967"";""0"";""1642"";""SanctuaryoftheDevotedVoldun""",
"3353,13;""2476","13"";""43","5145"";""0"";""1642"";""TortakaRefugeVoldun""",
"-290,766;""-281","038"";""259","32"";""0"";""1642"";""ScaletraderPostZuldazar""",
"-392,095;""4203","89"";""29","3955"";""0"";""1643"";""AnyportDrustvar""",
"3807,45;""-605","788"";""4","89153"";""0"";""1643"";""QuestPath678380StormsongMonasteryWaterBridgeGJC""",
"1102,79;""654","778"";""-188","066"";""0"";""1642"";""QuestPath679980NazmirPlayerFlightPathtoAltarofRotSTM""",
"4073,13;""-1087","64"";""184","475"";""0"";""1643"";""ShrineoftheStormStormsongValley""",
"340,832;""3160","44"";""367","202"";""0"";""1643"";""KrazzlefrazzOutpostDrustvar""",
"2644,84;""1594","28"";""57","978"";""0"";""1643"";""MillstoneHamletStormsongValley""",
"3372,16;""1397","36"";""42","0852"";""0"";""1643"";""FortDaelinStormsongValley""",
"4133,57;""-110","042"";""208","539"";""0"";""1643"";""WindfallCavernStormsongValley""",
"-191,641;""-1487","97"";""14","224"";""0"";""1643"";""PlunderHarborTiragardeSound""",
"884,998;""3698","93"";""64","0301"";""0"";""1642"";""ScorchedSandsOutpostVoldun""",
"1559,94;""3777","53"";""37","2888"";""0"";""1642"";""GoldtuskInnVoldun""",
"-19,9375;""999","859"";""200","815"";""0"";""1642"";""VerdantHollowZuldazar""",
"-1697,42;""-862","752"";""23","8492"";""0"";""1642"";""CastawayEncampmentZuldazar""",
"-150,212;""1911","95"";""452","078"";""0"";""1642"";""MugambaOverlookZuldazar""",
"-1293,62;""259","448"";""280","631"";""0"";""1642"";""MistvineLedgeZuldazar""",
"-715,646;""1794","8"";""103","004"";""0"";""1643"";""QuestPath696780WarCampaignHordeChapter02AnyporttoBarrowknollJLW""",
"-696,906;""1942","74"";""714","776"";""0"";""1642"";""VeiledGrottoZuldazar""",
"-4566,48;""-3224","91"";""34","7475"";""0"";""1"";""QuestPath699580QuestWarchiefsCommandThousandNeedlesOrgrimmarMudsprocketELM""",
"-7548,44;""-1540","26"";""-271","175"";""0"";""1"";""QuestPath699680QuestWarchiefsCommandUnGoroCraterOrgrimmarMarshalsStandELM""",
"-6810,96;""836","674"";""49","8078"";""0"";""1"";""QuestPath699780QuestWarchiefsCommandSilithusOrgrimmarCenarionHoldELM""",
"2799,25;""774","201"";""6","21302"";""0"";""1642"";""RedfieldsWatchNazmir""",
"2048,03;""4806","86"";""73","2967"";""0"";""1642"";""DevotedSanctuaryVoldun""",
"-113,776;""-258","762"";""23","8491"";""0"";""1"";""QuestPath700480QuestWarchiefsCommandSouthernBarrensOrgrimmarMalakajinELM""",
"-3529,85;""1103","29"";""8","04069"";""0"";""1642"";""IsleofFangsZuldazar""",
"-3018,72;""686","42"";""14","8205"";""0"";""1642"";""TuskIsleZuldazar""",
"-150,03;""-1849","44"";""26","5"";""0"";""1643"";""QuestPath706380WarCampaignHordeChapter05PlunderHarbortoFlagshipJLW""",
"-264,786;""-1806","66"";""12","7154"";""0"";""1643"";""QuestPath706480WarCampaignHordeChapter05PlunderHarbortoShipJLW""",
"-296,796;""-1480","75"";""32","0805"";""0"";""1643"";""QuestPath706580WarCampaignHordeChapter05ShiptoPlunderHarborJLW""",
"-296,796;""-1480","75"";""32","0805"";""0"";""1643"";""QuestPath706680WarCampaignHordeChapter05FlagshiptoPlunderHarborJLW""",
"-150,03;""-1849","44"";""26","5"";""0"";""1643"";""QuestPath706780WarCampaignHordeChapter05ShiptoFlagshipJLW""",
"-264,786;""-1806","66"";""14","4107"";""0"";""1643"";""QuestPath706880WarCampaignHordeChapter05FlagshiptoShipJLW""",
"791,06;""1403","51"";""19","89"";""0"";""1642"";""QuestPath680180NazmirAltarofRottoZuljanRuinsSTM""",
"1397,26;""2043","43"";""264","551"";""0"";""1643"";""WaningGlacierTiragardeSound""",
"-1001,07;""1493","88"";""47","9089"";""0"";""1643"";""SwiftwindPostDrustvar""",
"618,911;""1740","37"";""0","950238"";""0"";""1643"";""MudfisherCoveDrustvar""",
"139,658;""-2541","45"";""0","816213"";""0"";""1643"";""TolDagorTiragardeSound""",
"552,168;""-126","118"";""25","798"";""0"";""1643"";""ProudmooreKeepTiragardeSound""",
"465,688;""-642","651"";""28","5278"";""0"";""1643"";""MarinersRowTiragardeSound""",
"-809,113;""1041","01"";""50","8915"";""0"";""1643"";""StonefistWatchTiragardeSound""",
"166,589;""1399","4"";""178","917"";""0"";""1642"";""QuestPath647880NazmirZuldazartoTalanjisCampSTM""",
"-1849,67;""1195","7"";""53","362"";""258"";""1642"";""TheMugambalaZuldazar""",
"852,424;""2262","57"";""42","9802"";""0"";""1643"";""QuestPath740581WarCampaignACh1SouthShoreRampartsKRB""",
"925,628;""2335","64"";""2","89112"";""0"";""1643"";""QuestPath749681WarCampaignACh1RampartsSouthShoreKRB""",
"849,707;""2260","68"";""42","986"";""0"";""1643"";""QuestPath749781WarCampaignACh1NorthShoreRampartsKRB""",
"1814,07;""-1176","37"";""-243","601"";""0"";""0"";""QuestPath756982NazjatarKalmethirBossPath""",
"-1834,23;""1191","52"";""5450","94"";""0"";""2222"";""TEMP90OribosBastion""",
"-1768,76;""1217","39"";""5450","94"";""0"";""2222"";""TEMP90OribosMaldraxxus""",
"-1902,44;""1214","76"";""5450","87"";""0"";""2222"";""Oribos""",
"-1926,49;""1282","9"";""5450","94"";""0"";""2222"";""TEMP90OribosArdenweald""",
"-4251,68;""-3886","17"";""6564","23"";""0"";""2222"";""90ZoneBastion""",
"1974,74;""-2691","75"";""3338","03"";""0"";""2222"";""BleakRedoubtMaldraxxus""",
"-3499,05;""5435","46"";""4282","96"";""0"";""2222"";""TEMP90ZoneRevendreth""",
"-5196,73;""-573","354"";""5838","19"";""0"";""2222"";""TEMP90ZoneArdenweald""",
"209,142;""-2295","63"";""82","8761"";""258"";""2175"";""AllianceOutpostExilesReachOutpost""",
"1023,72;""-1307","59"";""291","168"";""258"";""2175"";""OgreCitadelExilesReachIsland""",
"2077,95;""-1566","26"";""-408","354"";""0"";""1718"";""KelyasGraveNazjatar""",
"988,806;""-425","997"";""-279","039"";""0"";""1718"";""NewhomeNazjatar""",
"1707,18;""-1794","62"";""-419","541"";""0"";""1718"";""ZinAzshariNazjatar""",
"1652,43;""-1560","8"";""-416","412"";""0"";""1718"";""OrisesVigilNazjatar""",
"1747,16;""-1035","34"";""-374","841"";""0"";""1718"";""UtamasStandNazjatar""",
"1251,15;""-101","861"";""-327","893"";""0"";""1718"";""MezzamereNazjatar""",
"359,45;""-299","948"";""-191","75"";""0"";""1718"";""WreckoftheOldBlanchyNazjatar""",
"1708,2;""237","068"";""-363","598"";""0"";""1718"";""AshenStrandNazjatar""",
"1721,81;""128","681"";""-370","352"";""0"";""1718"";""AshenStrandNazjatar""",
"449,538;""54","1163"";""-145","404"";""0"";""1718"";""WreckoftheHungryRiverbeastNazjatar""",
"1316,75;""-1130","32"";""-349","439"";""0"";""1718"";""EkkasHideawayNazjatar""",
"3282,02;""4900","46"";""3","51594"";""0"";""1643"";""ProspectusBayMechagon""",
"-5602,31;""-501","372"";""400","073"";""4","93169"";""0"";""karanos"""
"-492,297;""-596","786"";""0"";""0"";""2224"";""testnode""",,
